<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.01.01	00:00:00	95301.13	95356.21	95115.83	95200.65	14340	0	30
2025.01.01	04:00:00	95200.67	95255.61	95155.27	95170.00	14400	0	30
2025.01.01	08:00:00	95170.02	95276.55	95166.42	95214.45	14400	0	30
2025.01.01	12:00:00	95214.47	95223.09	95078.60	95128.67	14400	0	30
2025.01.01	16:00:00	95128.69	95161.71	95091.20	95098.82	14401	0	30
2025.01.01	20:00:00	95098.84	95124.49	95019.24	95081.09	14340	0	30
2025.01.02	00:00:00	95081.11	95090.87	94776.65	94788.35	14400	0	30
2025.01.02	04:00:00	94788.37	94826.09	94699.66	94756.60	14400	0	30
2025.01.02	08:00:00	94756.62	94768.27	94623.16	94666.62	14400	0	30
2025.01.02	12:00:00	94666.64	94684.50	94594.49	94642.82	14400	0	30
2025.01.02	16:00:00	94642.84	94804.23	94642.84	94804.23	14400	0	30
2025.01.02	20:00:00	94804.25	94957.17	94782.52	94957.17	14400	0	30
2025.01.03	00:00:00	94957.19	94999.34	94749.44	94760.97	14400	0	30
2025.01.03	04:00:00	94760.99	94791.27	94648.11	94676.75	14400	0	30
2025.01.03	08:00:00	94676.77	94884.54	94676.77	94884.54	14400	0	30
2025.01.03	12:00:00	94884.56	94908.71	94813.46	94908.71	14400	0	30
2025.01.03	16:00:00	94908.73	94970.91	94837.83	94970.91	14400	0	30
2025.01.03	20:00:00	94970.93	95071.37	94945.49	94991.45	14400	0	30
2025.01.04	00:00:00	94991.47	95015.96	94938.75	94944.25	14400	0	30
2025.01.04	04:00:00	94944.27	95036.67	94820.71	94826.69	14400	0	30
2025.01.04	08:00:00	94826.71	94998.04	94826.71	94970.43	14400	0	30
2025.01.04	12:00:00	94970.45	95083.53	94970.45	95083.53	14400	0	30
2025.01.04	16:00:00	95083.55	95134.99	95062.08	95130.72	14401	0	30
2025.01.04	20:00:00	95130.74	95187.60	95102.57	95103.33	14400	0	30
2025.01.05	00:00:00	95103.35	95263.64	95095.15	95252.97	14400	0	30
2025.01.05	04:00:00	95252.99	95361.14	95246.45	95321.71	14336	0	30
2025.01.05	08:00:00	95321.73	95379.80	95300.64	95365.16	14400	0	30
2025.01.05	12:00:00	95365.18	95486.35	95357.04	95477.28	14283	0	30
2025.01.05	16:00:00	95477.30	95608.78	95477.30	95585.44	14400	0	30
2025.01.05	20:00:00	95585.46	95712.99	95585.46	95639.44	14400	0	30
2025.01.06	00:00:00	95639.46	95752.61	95639.46	95685.82	14400	0	30
2025.01.06	04:00:00	95685.84	95688.70	95582.93	95593.77	14400	0	30
2025.01.06	08:00:00	95593.79	95690.04	95577.27	95665.82	14278	0	30
2025.01.06	12:00:00	95665.84	95736.37	95659.06	95699.54	14400	0	30
