<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.02.20	12:00:00	101606.31	101606.31	101379.49	101457.78	14400	0	53
2025.02.20	16:00:00	101457.73	101511.20	101331.37	101462.78	14401	0	53
2025.02.20	20:00:00	101462.73	101542.43	101385.66	101524.24	14400	0	53
2025.02.21	00:00:00	101524.19	101632.40	101353.23	101428.66	14400	0	53
2025.02.21	04:00:00	101428.61	101479.59	101320.09	101390.68	14400	0	53
2025.02.21	08:00:00	101390.63	101445.19	101222.81	101222.81	14400	0	53
2025.02.21	12:00:00	101222.76	101222.76	100998.69	101081.11	14400	0	53
2025.02.21	16:00:00	101081.06	101105.18	100947.14	100970.30	14400	0	53
2025.02.21	20:00:00	100970.25	101213.39	100951.75	101047.75	14400	0	53
2025.02.22	00:00:00	101047.70	101294.41	100998.81	101209.38	14400	0	53
2025.02.22	04:00:00	101209.33	101344.41	101157.58	101185.16	14400	0	53
2025.02.22	08:00:00	101185.11	101185.11	101059.06	101069.19	14400	0	53
2025.02.22	12:00:00	101069.14	101378.14	100944.14	101335.54	14400	0	53
2025.02.22	16:00:00	101335.49	101596.85	101259.06	101580.40	14400	0	53
2025.02.22	20:00:00	101580.35	101649.52	101527.17	101575.73	14400	0	53
2025.02.23	00:00:00	101575.68	101859.27	101564.63	101766.57	14400	0	53
2025.02.23	04:00:00	101766.52	102038.21	101692.34	101971.56	14338	0	53
2025.02.23	08:00:00	101971.51	102020.36	101833.57	101943.52	14400	0	53
2025.02.23	12:00:00	101943.47	102157.64	101924.74	102141.14	14400	0	53
2025.02.23	16:00:00	102141.09	102150.71	101937.12	101945.44	14400	0	53
2025.02.23	20:00:00	101945.39	102172.19	101926.29	102118.93	14400	0	53
2025.02.24	00:00:00	102118.88	102207.94	101976.34	102184.25	14400	0	53
2025.02.24	04:00:00	102184.20	102243.80	102017.08	102066.64	14400	0	53
2025.02.24	08:00:00	102066.59	102066.59	101852.52	101965.40	14401	0	53
2025.02.24	12:00:00	101965.35	102134.63	101888.79	102058.62	14400	0	53
2025.02.24	16:00:00	102058.57	102163.93	101959.62	102096.94	14400	0	53
2025.02.24	20:00:00	102096.89	102096.89	101856.20	101982.43	14400	0	53
2025.02.25	00:00:00	101982.38	102023.91	101898.30	101965.36	14400	0	53
2025.02.25	04:00:00	101965.31	101965.31	101720.96	101882.38	14400	0	53
2025.02.25	08:00:00	101882.33	101944.71	101699.13	101915.26	14400	0	53
2025.02.25	12:00:00	101915.21	101931.37	101748.13	101891.47	14400	0	53
2025.02.25	16:00:00	101891.42	102075.88	101871.63	102038.18	14400	0	53
2025.02.25	20:00:00	102038.13	102038.13	101828.16	101900.72	14400	0	53
2025.02.26	00:00:00	101900.67	102105.65	101804.02	102071.87	14400	0	53
2025.02.26	04:00:00	102071.82	102173.01	102013.44	102072.26	14400	0	53
2025.02.26	08:00:00	102072.21	102168.19	101959.94	102064.77	14400	0	53
2025.02.26	12:00:00	102064.72	102067.38	101930.54	102025.53	14400	0	53
2025.02.26	16:00:00	102025.48	102088.30	101931.98	102007.02	14400	0	53
2025.02.26	20:00:00	102006.97	102006.97	101725.72	101934.17	14400	0	53
2025.02.27	00:00:00	101934.12	102172.46	101904.12	101997.13	14400	0	53
2025.02.27	04:00:00	101997.08	102332.55	101953.42	102218.66	14400	0	53
2025.02.27	08:00:00	102218.61	102252.68	102122.95	102178.32	14400	0	53
2025.02.27	12:00:00	102178.27	102207.63	102003.31	102031.13	14400	0	53
2025.02.27	16:00:00	102031.08	102178.27	102020.63	102126.87	14400	0	53
2025.02.27	20:00:00	102126.82	102267.38	102065.38	102065.38	14400	0	53
2025.02.28	00:00:00	102065.33	102188.23	101983.91	102092.73	14400	0	53
2025.02.28	04:00:00	102092.68	102211.70	102012.09	102110.62	14401	0	53
2025.02.28	08:00:00	102110.57	102147.07	101981.47	102104.87	14400	0	53
2025.02.28	12:00:00	102104.82	102258.53	102033.19	102058.41	14400	0	53
2025.02.28	16:00:00	102058.36	102192.79	101855.33	101871.65	14400	0	53
2025.02.28	20:00:00	101871.60	102051.29	101840.90	102014.92	14400	0	53
2025.03.01	00:00:00	102014.87	102138.49	101951.22	102106.77	14400	0	53
2025.03.01	04:00:00	102106.72	102219.39	102009.00	102193.69	14400	0	53
2025.03.01	08:00:00	102193.64	102250.00	102051.89	102125.60	14400	0	53
2025.03.01	12:00:00	102125.55	102312.54	102065.86	102280.94	14400	0	53
2025.03.01	16:00:00	102280.89	102460.53	102195.86	102195.86	14400	0	53
2025.03.01	20:00:00	102195.81	102287.59	102068.88	102159.05	14400	0	53
2025.03.02	00:00:00	102159.00	102211.79	101999.73	102041.26	14400	0	53
2025.03.02	04:00:00	102041.21	102054.10	101927.60	101958.90	14256	0	53
2025.03.02	08:00:00	101958.85	101996.69	101786.50	101930.91	14400	0	53
2025.03.02	12:00:00	101930.86	101983.19	101714.36	101847.89	14400	0	53
2025.03.02	16:00:00	101847.84	102023.21	101826.37	101994.81	14400	0	53
2025.03.02	20:00:00	101994.76	102041.75	101715.88	101767.64	14400	0	53
2025.03.03	00:00:00	101767.59	101771.58	101568.73	101568.73	14400	0	53
2025.03.03	04:00:00	101568.68	101589.79	101337.36	101470.03	14400	0	53
2025.03.03	08:00:00	101469.98	101521.02	101376.57	101418.95	14400	0	53
2025.03.03	12:00:00	101418.90	101824.19	101394.35	101811.03	14400	0	53
2025.03.03	16:00:00	101810.98	101943.16	101778.43	101865.64	14400	0	80
2025.03.03	20:00:00	101865.59	101982.87	101820.04	101890.40	14400	0	80
2025.03.04	00:00:00	101890.35	101930.14	101807.83	101841.36	14400	0	80
2025.03.04	04:00:00	101841.31	102053.73	101799.77	102043.27	14400	0	80
2025.03.04	08:00:00	102043.22	102372.51	102008.52	102297.01	14400	0	80
2025.03.04	12:00:00	102296.96	102296.96	102077.02	102077.02	14400	0	80
2025.03.04	16:00:00	102076.97	102178.86	102040.11	102149.52	14401	0	80
2025.03.04	20:00:00	102149.47	102165.96	101953.98	101973.74	14400	0	80
2025.03.05	00:00:00	101973.69	102169.23	101946.99	101982.61	14400	0	80
2025.03.05	04:00:00	101982.56	102001.87	101830.73	101872.85	14345	0	80
2025.03.05	08:00:00	101872.80	102017.08	101857.20	101955.24	14400	0	80
2025.03.05	12:00:00	101955.19	102148.14	101922.09	101989.74	14400	0	80
2025.03.05	16:00:00	101989.69	102158.48	101886.32	102107.11	14400	0	80
2025.03.05	20:00:00	102107.06	102119.41	101936.09	101966.56	14400	0	80
2025.03.06	00:00:00	101966.51	102045.73	101855.86	102011.98	14400	0	80
2025.03.06	04:00:00	102011.93	102437.50	101995.18	102387.05	14400	0	80
2025.03.06	08:00:00	102387.00	102396.20	102217.88	102217.88	14273	0	80
