<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.08.18	12:00:00	109613.85	109751.02	109596.28	109723.20	14400	0	63
2025.08.18	16:00:00	109723.23	109806.12	109671.19	109701.85	14400	0	63
2025.08.18	20:00:00	109701.88	109705.48	109559.54	109603.89	14399	0	63
2025.08.19	00:00:00	109603.92	109731.03	109586.35	109712.19	14400	0	63
2025.08.19	04:00:00	109712.22	109850.62	109712.22	109850.62	14400	0	63
2025.08.19	08:00:00	109850.65	109880.30	109794.32	109880.30	14400	0	63
2025.08.19	12:00:00	109880.33	110038.66	109880.33	109994.08	14400	0	63
2025.08.19	16:00:00	109994.11	110158.51	109972.11	110158.51	14400	0	63
2025.08.19	20:00:00	110158.54	110178.37	109927.90	110086.24	14401	0	63
2025.08.20	00:00:00	110086.27	110192.90	110027.65	110123.39	14400	0	63
2025.08.20	04:00:00	110123.42	110197.46	110054.01	110080.86	14400	0	63
2025.08.20	08:00:00	110080.89	110212.06	110053.31	110112.72	14400	0	63
2025.08.20	12:00:00	110112.75	110141.68	109887.91	109922.91	14400	0	63
2025.08.20	16:00:00	109922.94	110004.99	109848.11	109913.57	14400	0	63
2025.08.20	20:00:00	109913.60	109983.69	109898.06	109983.69	14400	0	63
2025.08.21	00:00:00	109983.72	110058.83	109851.33	109913.31	14400	0	63
2025.08.21	04:00:00	109913.34	109960.35	109857.81	109925.82	14400	0	63
2025.08.21	08:00:00	109925.85	110035.10	109918.09	109927.21	14400	0	63
2025.08.21	12:00:00	109927.24	110027.15	109887.42	109966.71	14400	0	63
2025.08.21	16:00:00	109966.74	109992.88	109753.13	109757.60	14400	0	63
2025.08.21	20:00:00	109757.63	109887.68	109698.54	109859.74	14400	0	63
2025.08.22	00:00:00	109859.77	109863.76	109752.79	109821.74	14400	0	63
2025.08.22	04:00:00	109821.77	109847.15	109733.49	109778.08	14400	0	63
2025.08.22	08:00:00	109778.11	109782.79	109686.52	109726.83	14400	0	63
2025.08.22	12:00:00	109726.86	109799.24	109651.53	109695.61	14400	0	63
2025.08.22	16:00:00	109695.64	109833.75	109577.69	109582.49	14400	0	63
2025.08.22	20:00:00	109582.52	109646.91	109540.85	109610.08	14400	0	63
2025.08.23	00:00:00	109610.11	109718.73	109565.04	109718.73	14400	0	63
2025.08.23	04:00:00	109718.76	109756.04	109630.99	109712.32	14400	0	63
2025.08.23	08:00:00	109712.35	109788.25	109675.41	109740.68	14400	0	63
2025.08.23	12:00:00	109740.71	109753.79	109495.06	109525.39	14400	0	63
2025.08.23	16:00:00	109525.42	109692.12	109508.67	109685.35	14400	0	63
2025.08.23	20:00:00	109685.38	109732.26	109594.08	109720.32	14400	0	63
2025.08.24	00:00:00	109720.35	109822.81	109657.77	109750.10	14400	0	63
2025.08.24	04:00:00	109750.13	109751.39	109514.60	109514.69	14400	0	63
2025.08.24	08:00:00	109514.72	109670.90	109479.75	109573.15	14399	0	63
2025.08.24	12:00:00	109573.18	109650.95	109480.87	109612.38	14400	0	63
2025.08.24	16:00:00	109612.41	109807.88	109606.78	109761.76	14400	0	63
2025.08.24	20:00:00	109761.79	109803.01	109627.73	109658.92	14400	0	63
2025.08.25	00:00:00	109658.95	109754.46	109567.78	109605.92	14401	0	63
2025.08.25	04:00:00	109605.95	109787.02	109605.95	109766.72	14400	0	63
2025.08.25	08:00:00	109766.75	109847.81	109731.96	109774.75	14400	0	63
2025.08.25	12:00:00	109774.78	109877.90	109774.78	109859.82	14400	0	63
2025.08.25	16:00:00	109859.85	110001.82	109845.68	110001.82	14400	0	63
2025.08.25	20:00:00	110001.85	110059.83	109936.81	110048.46	14400	0	63
2025.08.26	00:00:00	110048.49	110068.32	109890.21	109903.08	14400	0	63
2025.08.26	04:00:00	109903.11	110084.89	109899.52	110084.89	14400	0	63
2025.08.26	08:00:00	110084.92	110136.14	110021.15	110133.84	14400	0	63
2025.08.26	12:00:00	110133.87	110134.02	109934.23	109986.80	14400	0	63
2025.08.26	16:00:00	109986.83	110065.44	109949.78	110060.36	14400	0	63
2025.08.26	20:00:00	110060.39	110186.92	110037.10	110186.92	14400	0	63
2025.08.27	00:00:00	110186.95	110237.80	110102.81	110155.01	14400	0	63
2025.08.27	04:00:00	110155.04	110175.74	109998.22	110027.47	14400	0	63
2025.08.27	08:00:00	110027.50	110102.43	109966.90	110003.79	14400	0	63
2025.08.27	12:00:00	110003.82	110125.41	109972.96	110103.57	14400	0	63
2025.08.27	16:00:00	110103.60	110291.38	110084.71	110291.38	14400	0	63
2025.08.27	20:00:00	110291.41	110399.90	110222.07	110343.12	14400	0	63
2025.08.28	00:00:00	110343.15	110395.48	110284.66	110313.90	14400	0	63
2025.08.28	04:00:00	110313.93	110335.05	110209.29	110277.90	14400	0	63
2025.08.28	08:00:00	110277.93	110350.05	110212.02	110324.71	14400	0	63
2025.08.28	12:00:00	110324.74	110456.01	110276.16	110456.01	14400	0	63
2025.08.28	16:00:00	110456.04	110580.26	110449.54	110491.27	14400	0	63
2025.08.28	20:00:00	110491.30	110524.00	110340.31	110372.99	14400	0	63
2025.08.29	00:00:00	110373.02	110425.40	110296.58	110425.40	14400	0	63
2025.08.29	04:00:00	110425.43	110444.00	110254.26	110432.17	14400	0	63
2025.08.29	08:00:00	110432.20	110577.59	110390.50	110553.42	14400	0	63
2025.08.29	12:00:00	110553.45	110570.64	110366.16	110436.88	14400	0	63
2025.08.29	16:00:00	110436.91	110571.65	110417.92	110537.01	14400	0	63
2025.08.29	20:00:00	110537.04	110663.60	110532.40	110663.60	14400	0	63
2025.08.30	00:00:00	110663.63	110709.16	110596.47	110652.50	14400	0	63
2025.08.30	04:00:00	110652.53	110763.73	110634.49	110758.07	14401	0	63
2025.08.30	08:00:00	110758.10	110936.81	110758.10	110928.00	13871	0	63
2025.08.30	12:00:00	110928.03	110964.88	110852.09	110960.79	14400	0	63
2025.08.30	16:00:00	110960.82	110999.63	110865.58	110987.34	14400	0	63
2025.08.30	20:00:00	110987.37	111081.62	110935.28	110940.86	14400	0	63
2025.08.31	00:00:00	110940.89	111038.43	110902.84	111013.64	14400	0	63
2025.08.31	04:00:00	111013.67	111094.46	110946.19	111059.40	14400	0	63
2025.08.31	08:00:00	111059.43	111153.08	111010.22	111125.79	14388	0	63
2025.08.31	12:00:00	111125.82	111239.03	111096.12	111218.51	14400	0	63
2025.08.31	16:00:00	111218.54	111347.53	111203.74	111263.57	14400	0	63
2025.08.31	20:00:00	111263.60	111452.37	111261.61	111289.41	14382	0	63
2025.09.01	00:00:00	111289.44	111438.71	111273.58	111349.26	14400	0	63
2025.09.01	04:00:00	111349.29	111495.02	111320.01	111495.02	14400	0	63
2025.09.01	08:00:00	111495.05	111586.51	111458.89	111585.94	14400	0	63
2025.09.01	12:00:00	111585.97	111711.19	111566.34	111651.13	14400	0	63
2025.09.01	16:00:00	111651.16	111659.68	111567.37	111602.46	14400	0	63
2025.09.01	20:00:00	111602.49	111835.00	111602.49	111835.00	14400	0	63
2025.09.02	00:00:00	111835.03	111879.13	111665.18	111695.44	14400	0	63
2025.09.02	04:00:00	111695.47	111791.07	111651.83	111791.07	14400	0	63
2025.09.02	08:00:00	111791.10	111822.51	111639.11	111645.11	14400	0	63
2025.09.02	12:00:00	111645.14	111681.41	111487.95	111531.46	14400	0	63
2025.09.02	16:00:00	111531.49	111685.44	111531.49	111617.08	14400	0	63
2025.09.02	20:00:00	111617.11	111663.73	111506.57	111626.98	14400	0	63
2025.09.03	00:00:00	111627.01	111698.18	111592.41	111698.18	14400	0	63
2025.09.03	04:00:00	111698.21	111766.51	111625.90	111673.61	14400	0	63
2025.09.03	08:00:00	111673.64	111770.21	111628.75	111640.21	14400	0	63
2025.09.03	12:00:00	111640.24	111725.21	111622.53	111684.88	14400	0	63
2025.09.03	16:00:00	111684.91	111770.93	111649.75	111722.35	14400	0	63
2025.09.03	20:00:00	111722.38	111812.61	111688.98	111783.61	14400	0	63
2025.09.04	00:00:00	111783.64	111848.98	111569.74	111586.66	14400	0	63
2025.09.04	04:00:00	111586.69	111641.58	111490.30	111641.58	14400	0	63
2025.09.04	08:00:00	111641.61	111740.64	111602.96	111678.05	14400	0	63
2025.09.04	12:00:00	111678.08	111771.86	111667.85	111703.76	14400	0	63
2025.09.04	16:00:00	111703.79	111750.84	111641.92	111750.84	14400	0	63
2025.09.04	20:00:00	111750.87	111856.79	111716.92	111811.14	14400	0	63
2025.09.05	00:00:00	111811.17	111838.25	111632.20	111702.61	14400	0	63
2025.09.05	04:00:00	111702.64	111787.59	111665.57	111680.03	14400	0	63
2025.09.05	08:00:00	111680.06	111699.02	111492.70	111519.37	14400	0	63
2025.09.05	12:00:00	111519.40	111534.73	111371.01	111480.39	14400	0	63
2025.09.05	16:00:00	111480.42	111487.08	111200.86	111288.52	14400	0	63
2025.09.05	20:00:00	111288.55	111479.65	111247.92	111403.51	14401	0	63
2025.09.06	00:00:00	111403.54	111481.12	111314.39	111371.08	14400	0	63
2025.09.06	04:00:00	111371.11	111426.91	111291.54	111334.66	14400	0	63
2025.09.06	08:00:00	111334.69	111401.27	111283.13	111322.77	14400	0	63
2025.09.06	12:00:00	111322.80	111456.21	111322.80	111413.10	14400	0	63
2025.09.06	16:00:00	111413.13	111544.34	111385.67	111544.34	14400	0	63
2025.09.06	20:00:00	111544.37	111579.27	111474.71	111510.09	14400	0	63
2025.09.07	00:00:00	111510.12	111698.86	111510.12	111604.21	14400	0	63
2025.09.07	04:00:00	111604.24	111607.75	111421.89	111468.66	14400	0	63
2025.09.07	08:00:00	111468.69	111724.70	111454.38	111696.30	14400	0	63
2025.09.07	12:00:00	111696.33	111782.15	111643.68	111704.55	14400	0	63
2025.09.07	16:00:00	111704.58	111799.98	111676.95	111799.98	14400	0	63
2025.09.07	20:00:00	111800.01	111843.60	111705.33	111816.57	14400	0	63
2025.09.08	00:00:00	111816.60	111846.87	111696.65	111747.10	14400	0	63
2025.09.08	04:00:00	111747.13	111851.53	111685.38	111851.53	14400	0	63
2025.09.08	08:00:00	111851.56	111958.43	111851.56	111879.04	14400	0	63
2025.09.08	12:00:00	111879.07	111924.63	111741.34	111782.95	14400	0	63
2025.09.08	16:00:00	111782.98	111810.88	111663.95	111731.18	14400	0	63
2025.09.08	20:00:00	111731.21	111845.63	111699.44	111845.63	14400	0	63
2025.09.09	00:00:00	111845.66	112003.17	111813.34	111816.01	14400	0	63
2025.09.09	04:00:00	111816.04	111994.29	111800.42	111880.74	14400	0	63
2025.09.09	08:00:00	111880.77	111993.28	111877.76	111956.71	14400	0	63
2025.09.09	12:00:00	111956.74	112046.40	111879.78	111885.77	14400	0	63
2025.09.09	16:00:00	111885.80	111954.12	111873.33	111954.12	14400	0	63
2025.09.09	20:00:00	111954.15	112119.97	111954.15	112040.60	14400	0	63
2025.09.10	00:00:00	112040.63	112135.98	112038.41	112085.24	14400	0	63
2025.09.10	04:00:00	112085.27	112119.88	111989.10	112032.95	14400	0	63
2025.09.10	08:00:00	112032.98	112204.06	111979.60	112185.05	14400	0	63
2025.09.10	12:00:00	112185.08	112277.31	112155.76	112277.31	14400	0	63
2025.09.10	16:00:00	112277.34	112342.26	112242.88	112302.68	14401	0	63
2025.09.10	20:00:00	112302.71	112392.47	112263.94	112326.91	14400	0	63
2025.09.11	00:00:00	112326.94	112337.83	112228.53	112257.13	14400	0	63
2025.09.11	04:00:00	112257.16	112354.56	112226.08	112340.02	14400	0	63
2025.09.11	08:00:00	112340.05	112468.79	112293.97	112395.66	14400	0	63
2025.09.11	12:00:00	112395.69	112535.56	112371.70	112442.18	14400	0	63
2025.09.11	16:00:00	112442.21	112511.75	112220.87	112230.92	14400	0	63
2025.09.11	20:00:00	112230.95	112302.69	112205.28	112263.67	14400	0	63
2025.09.12	00:00:00	112263.70	112289.41	112198.64	112269.68	14400	0	63
2025.09.12	04:00:00	112269.71	112396.78	112185.99	112191.84	14400	0	63
2025.09.12	08:00:00	112191.87	112255.05	112130.70	112232.81	14400	0	63
2025.09.12	12:00:00	112232.84	112418.29	112175.68	112403.67	14400	0	63
2025.09.12	16:00:00	112403.70	112447.00	112297.41	112318.67	14400	0	63
2025.09.12	20:00:00	112318.70	112446.19	112265.62	112350.97	14400	0	63
2025.09.13	00:00:00	112351.00	112514.90	112351.00	112472.95	14400	0	63
2025.09.13	04:00:00	112472.98	112617.44	112430.66	112535.07	14400	0	63
